22090 0.625 0.885 n ae s 0188	t,n
1475 0.445 0.585 v ax ih 5802	y,v
18781 0.325 0.565 t ax ae 2294	t,l
13406 0.4375 0.7075 s ax f 6509	s,n
13226 0.67 0.9 hh ax ih 3851	n,hh
9834 0.3725 0.5625 l ax ih 1571	y,l
20473 0.745 0.895 k eh ax 5802	z,k
19279 0.69 0.9 s eh ax 8824	s,n
4456 0.66 0.81 n ax ih 2294	y,n
15447 0.2975 0.6275 k ax ae 2294	k,hh
14982 0.5475 0.9075 aa p t 2741	s,aa
17106 0.6675 0.8575 k eh ax 3347	k,s
19346 0.495 0.825 s d ao 6895	s,y
25814 0.4625 0.6525 p ae s 1571	p,m
14900 0.2775 0.5975 hh ax ih 8193	hh,y
17631 0.3425 0.8625 l ax ae 2741	p,l
18607 0.62 0.79 l eh ax 2294	d,l
12983 0.61 0.87 t ax ae 2294	t,p
707 0.4975 0.7575 f ax ih 1571	b,f
13210 0.5325 0.8425 d ax ae 4926	p,d
24392 0.5725 0.7425 hh ax ih 3851	g,hh
24310 0.3175 0.5875 r eh ax 8193	r,m
17033 0.54 0.79 n ae s 0188	p,n
3105 0.4775 0.8675 p ae s 5802	p,z
7335 0.5475 0.7575 p ax ae 1571	p,f
14817 0.3275 0.7275 n aa d 4926	r,n
3542 0.575 0.835 y ax ih 8193	y,p
16456 0.2075 0.5775 f ax ae 3851	b,f
14439 0.585 0.785 s eh ax 8824	s,n
14932 0.41 0.7 m ax ae 6895	m,k
11927 0.3125 0.8025 v ae s 4926	v,m
14157 0.4375 0.6675 p ax uh 1571	p,f
9276 0.3375 0.5975 f ax ae 4926	f,l
19468 0.5475 0.7175 m t eh 8193	g,m
1443 0.2375 0.7075 t s aa 2741	t,l
401 0.4425 0.7025 t ax ae 5189	t,f
12212 0.5925 0.8425 b ax ae 5802	b,l
12709 0.7375 0.9475 w ax ih 0511	w,s
3050 0.665 0.935 n aa d 2741	t,n
14885 0.495 0.715 r eh ax 0511	r,f
25656 0.5525 0.7225 r ax ih 3851	w,r
16991 0.3775 0.5775 l eh ax 0188	n,l
12014 0.69 0.84 z ax ae 6895	z,hh
5749 0.5325 0.9125 k ax ih 2741	k,w
13252 0.77 0.94 d ax ih 3851	d,y
15428 0.555 0.745 k eh ax 2294	k,hh
7887 0.7025 0.9425 hh ax ae 3851	z,hh
2146 0.4225 0.7625 g ax ae 6509	g,f
24802 0.6125 0.7925 w ax ih 3851	w,y
4192 0.5075 0.8675 p ae s 5802	p,z
15269 0.6575 0.8175 n ax ae 2741	f,n
13178 0.405 0.655 n ax ih 0511	y,n
5241 0.7475 0.9375 n ax ih 5189	g,n
18103 0.59 0.78 z ax ae 5802	z,hh
5375 0.6125 0.8825 k ax ae 2294	n,k
1367 0.625 0.915 t ae s 0511	t,p
10596 0.6725 0.8425 r eh ax 3851	p,r
1412 0.6675 0.8475 d ax ih 8824	g,d
23982 0.58 0.68 n ax ih 0188	g,n
2169 0.6875 0.8975 r eh ax 4926	r,k
23458 0.705 0.945 f v ih 0511	b,f
20350 0.545 0.885 t s aa 5802	t,k
16935 0.515 0.715 r aa d 1571	z,r
5238 0.49 0.71 s ax ih 4926	s,y
23636 0.3925 0.5825 k eh ax 3347	r,k
13226 0.67 0.9 hh ax ih 3851	k,hh
14630 0.4425 0.6725 s ax ae 3851	z,s
7887 0.7025 0.9425 hh ax ae 3851	hh,m
17589 0.6225 0.8825 w ax ih 2741	w,m
11895 0.4825 0.5925 n ax ih 8824	n,w
24907 0.705 0.805 n ax ih 8824	n,w
14586 0.495 0.675 n ax ae 0511	s,n
1062 0.4125 0.5925 s d t 5802	s,aa
5220 0.5625 0.7425 r eh ax 2294	r,t
10634 0.6625 0.9325 t ae s 0188	t,z
3046 0.7475 0.9275 r t eh 1571	r,hh
22770 0.4575 0.7375 l ax uh 3347	p,l
25262 0.4925 0.7025 l ax ae 4926	f,l
21320 0.6675 0.8275 n ax ih 1571	g,n
526 0.3175 0.6275 hh ax ae 2294	hh,l
3973 0.3875 0.5975 s ax ih 5802	g,s
21634 0.4825 0.7125 s eh ax 2294	l,s
1198 0.8 0.92 hh ax ih 6509	f,hh
15217 0.57 0.73 l ax ae 5802	hh,l
22093 0.5075 0.7075 b t eh 1571	r,b
67 0.58 0.74 r eh ax 4926	r,n
21619 0.715 0.855 hh v ih 3347	w,hh
21778 0.425 0.665 z ax ae 8824	z,f
18723 0.5625 0.7225 d ax ih 8824	w,d
10273 0.5475 0.7375 n ae s 3347	n,m
9780 0.495 0.775 n ae s 0188	n,k
8227 0.4675 0.6475 n ax ae 0511	n,hh
12664 0.4075 0.7275 k ax ae 5802	k,s
10166 0.5375 0.8175 l ae s 8193	v,l
12023 0.6425 0.8425 n ax ae 3347	g,n
14989 0.42 0.6 m eh ax 5189	p,m
1775 0.595 0.755 m t eh 0188	m,k
6205 0.1425 0.5625 m ax ae 4926	v,m
17807 0.645 0.895 p ax ae 2294	p,hh
13531 0.4875 0.7675 l ax ae 0188	b,l
5682 0.3875 0.6175 d v ih 6509	d,l
10481 0.69 0.82 r eh ax 8824	r,m
1995 0.4675 0.7175 p ae s 3347	p,n
3102 0.5825 0.7625 w ax ih 6509	w,s
15391 0.2675 0.5975 l ax ae 3347	hh,l
8195 0.6175 0.8275 r eh ax 0188	r,m
17039 0.645 0.935 r eh ax 3851	l,r
20467 0.3775 0.5975 s ax ae 1571	s,b
18213 0.5275 0.8075 hh ax ih 2741	w,hh
10341 0.6775 0.7675 n ax ih 2294	n,w
7110 0.7225 0.8925 r aa d 4926	r,t
18945 0.4675 0.6375 y ax ao 6509	y,p
6545 0.2075 0.5675 p ax ae 2741	p,d
24645 0.715 0.835 n ax f 5802	s,n
11670 0.435 0.605 d ax ih 1571	d,y
20783 0.5425 0.6725 r eh ax 8824	r,m
13674 0.35 0.67 t ae s 6509	t,l
8851 0.3825 0.5925 n eh s 0511	r,n
25658 0.5525 0.7625 r eh ax 6509	r,n
13185 0.625 0.825 r t eh 2294	r,g
17907 0.625 0.925 d ae s 3347	p,d
25518 0.5475 0.7475 t ae s 5802	t,n
17185 0.5475 0.7575 n eh z 8193	g,n
15444 0.6375 0.8375 r eh ax 3851	r,f
14390 0.7675 0.9075 v eh ax 5189	v,r
4355 0.27 0.63 n ae s 8824	n,b
12508 0.73 0.92 t aa d 8824	t,z
21634 0.4825 0.7125 s eh ax 2294	r,s
19120 0.405 0.765 g ax eh 8193	v,g
13826 0.3725 0.6825 k s aa 5802	k,w
23844 0.5875 0.7875 s eh ax 6509	z,s
25394 0.495 0.785 w t eh 4926	w,hh
9602 0.7125 0.8525 z eh ax 8824	p,z
18431 0.49 0.67 n eh ax 2741	d,n
4355 0.27 0.63 n ae s 8824	d,n
4251 0.6675 0.8775 w s aa 1571	w,f
2259 0.3175 0.6175 t s aa 3851	t,l
3035 0.1225 0.6725 k ae s 2741	p,k
6046 0.5325 0.7525 s v ih 1571	r,s
1367 0.625 0.915 t ae s 0511	t,d
21041 0.425 0.755 t ae s 8193	t,n
12664 0.4075 0.7275 k ax ae 5802	g,k
21562 0.2025 0.5625 z ax ih 8824	g,z
526 0.3175 0.6275 hh ax ae 2294	t,hh
12046 0.3675 0.6575 s t eh 6509	s,f
19717 0.585 0.735 m ax ae 8824	v,m
5450 0.3725 0.5825 n eh s 4926	r,n
24365 0.43 0.76 f t eh 6509	g,f
7961 0.685 0.925 p ax ih 8824	y,p
12209 0.715 0.885 z eh ax 5802	z,f
18637 0.52 0.73 p eh ax 8193	p,r
24180 0.5375 0.8975 w s aa 2741	w,g
25947 0.4975 0.6475 m eh ax 6509	p,m
20944 0.52 0.77 w ax ih 3851	k,w
21389 0.435 0.635 n ae s 2294	p,n
6801 0.655 0.835 d v ih 6895	s,d
20240 0.575 0.915 t ae s 5802	t,p
11021 0.7425 0.8925 d v ih 1571	b,d
20709 0.435 0.595 hh v ih 3851	hh,m
10698 0.4175 0.6875 s ax ae 1571	s,f
22979 0.7575 0.9175 v eh ax 0511	v,p
1638 0.4875 0.6675 s ax ih 6509	w,s
10699 0.2225 0.5825 p ax ae 5189	p,s
1291 0.66 0.8 r aa d 6895	r,b
12632 0.7675 0.9375 d ax ih 8824	d,y
9276 0.3375 0.5975 f ax ae 4926	f,m
11474 0.5 0.7 m ax ih 8193	y,m
19472 0.595 0.765 m t eh 8193	w,m
6787 0.7275 0.8775 n ax ae 5189	n,k
8735 0.4175 0.6875 m ax ae 6509	v,m
2897 0.385 0.645 r t eh 2741	l,r
22986 0.5775 0.7075 n eh ax 5802	n,l
12664 0.4075 0.7275 k ax ae 5802	t,k
4651 0.37 0.58 r t eh 3851	r,f
7418 0.6075 0.8275 d v ih 0188	d,hh
13965 0.4425 0.7625 s ax ih 5189	g,s
16240 0.525 0.815 t s aa 8193	g,t
22093 0.5075 0.7075 b t eh 1571	b,hh
9595 0.6075 0.8075 r aa d 4926	r,n
23433 0.5425 0.7325 b v ih 3347	v,b
25727 0.4475 0.6675 t ae s 0188	t,b
21330 0.56 0.72 n eh ax 1571	d,n
15428 0.555 0.745 k eh ax 2294	k,s
8664 0.425 0.795 f ax ih 3851	b,f
26223 0.6525 0.7625 b v ih 6895	p,b
22779 0.35 0.6 t ax ae 3851	t,m
19088 0.415 0.585 w ax ih 4926	w,d
12243 0.71 0.87 z ax ae 8824	z,hh
8709 0.455 0.615 v eh ax 0511	v,f
11316 0.6325 0.8525 s ax ih 8824	s,y
21389 0.435 0.635 n ae s 2294	t,n
20538 0.725 0.935 l ax ih 8824	y,l
15799 0.4325 0.6625 s ax ih 2294	s,y
16250 0.675 0.925 p ae s 5802	p,l
23758 0.6475 0.7975 d v ih 4926	v,d
5125 0.4225 0.5925 r eh ax 2741	p,r
13531 0.4875 0.7675 l ax ae 0188	n,l
11236 0.5375 0.7875 hh ax ih 3347	p,hh
440 0.6175 0.9075 hh ax ae 8824	hh,m
24747 0.615 0.775 l eh ax 5802	n,l
10226 0.76 0.95 k eh ax 6509	r,k
12023 0.6425 0.8425 n ax ae 3347	d,n
17996 0.41 0.65 r aa d 6895	z,r
7591 0.53 0.66 b ax ih 0188	w,b
22147 0.6925 0.8425 v ax ae 8824	v,hh
193 0.2975 0.5875 f ax ae 5189	t,f
3335 0.69 0.88 n ax ih 6509	y,n
9428 0.5025 0.7025 r eh ax 4926	r,k
23802 0.22 0.58 f ax ae 0188	z,f
5615 0.69 0.85 r ax ih 5189	r,y
23076 0.5175 0.6375 w t eh 0511	w,d
25009 0.635 0.905 t ax ae 5189	t,d
24024 0.3925 0.6625 t ae s 0188	t,z
24165 0.5175 0.7775 z ae s 2294	t,z
20907 0.375 0.655 t s aa 0511	t,l
12812 0.515 0.635 n ax ih 6509	n,w
20072 0.3975 0.6975 n ae s 2741	n,m
6495 0.3175 0.5575 s ax ih 3851	w,s
17454 0.54 0.86 s ax ae 3851	t,s
22564 0.4525 0.5925 y t ih 3851	y,b
12974 0.5025 0.8325 f ax ae 5802	b,f
15063 0.445 0.695 d v ih 0188	s,d
7614 0.4975 0.7675 s p t 0188	s,aa
25466 0.5275 0.7375 w g ih 2741	n,w
4953 0.3225 0.6925 l ax ae 5189	f,l
2631 0.4725 0.7325 hh ax ae 2294	n,hh
4316 0.4475 0.5875 d v ih 3851	d,hh
10635 0.5825 0.8125 n ae s 6509	z,n
22565 0.765 0.925 hh ax ih 2294	k,hh
6454 0.4275 0.6275 m ax ae 2294	g,m
5264 0.6025 0.8325 v ax eh 0188	v,g
440 0.6175 0.9075 hh ax ae 8824	f,hh
1406 0.425 0.765 t ax ae 1571	t,l
15171 0.4 0.57 b v ih 5189	b,d
13210 0.5325 0.8425 d ax ae 4926	s,d
13373 0.745 0.925 v ax ih 6895	y,v
332 0.5625 0.8325 w t eh 3347	w,s
23598 0.55 0.75 d ae s 1571	d,n
11895 0.4825 0.5925 n ax ih 8824	g,n
11476 0.2575 0.5775 t s aa 0511	t,f
23506 0.745 0.905 n ax ih 8824	n,w
17381 0.5775 0.8175 s eh ax 0188	s,n
23259 0.5475 0.8175 l ax ae 1571	t,l
25696 0.4125 0.6125 n ae s 3347	n,b
14640 0.405 0.665 n ax ae 6895	s,n
19989 0.3625 0.8225 n ae s 6509	n,k
3782 0.485 0.695 b ax ih 2294	g,b
24864 0.335 0.665 w ax ao 0511	n,w
15552 0.4975 0.6475 r t eh 2294	r,m
14439 0.585 0.785 s eh ax 8824	z,s
24077 0.52 0.78 k ax ae 6509	k,l
25696 0.4125 0.6125 n ae s 3347	d,n
21320 0.6675 0.8275 n ax ih 1571	n,w
3720 0.4275 0.6175 d ae s 3347	b,d
659 0.46 0.73 n ae s 6509	n,k
3440 0.695 0.905 s b t 4926	s,aa
24978 0.455 0.725 t s aa 3347	t,f
25262 0.4925 0.7025 l ax ae 4926	l,m
18672 0.42 0.56 z ax ae 6895	t,z
2310 0.3775 0.5675 hh ax ih 5189	g,hh
10160 0.545 0.715 n ax ih 0511	y,n
5829 0.525 0.675 n ax ae 5189	n,hh
1708 0.485 0.695 r t eh 6509	r,s
12638 0.4625 0.6225 p ax ih 6895	p,hh
18750 0.705 0.905 m ax ae 8824	z,m
3553 0.3575 0.6375 s ax ae 0188	p,s
21475 0.4675 0.7575 l ax ae 6509	k,l
19734 0.75 0.93 d ax ae 4926	d,hh
3186 0.41 0.61 n eh s 8824	r,n
22327 0.2575 0.6575 z ae s 0511	z,k
5854 0.5125 0.6525 b ax ih 8824	b,f
13478 0.3625 0.6325 p ax ae 5189	g,p
10581 0.3725 0.5925 t ae s 5802	t,n
22926 0.595 0.785 s ax ih 2294	w,s
9878 0.6075 0.7875 m d ao 2294	y,m
23857 0.215 0.665 n ax ae 0511	s,n
10895 0.535 0.785 s eh ax 5802	r,s
9432 0.7425 0.8825 d ax ih 5802	d,y
3360 0.395 0.565 w g ih 8824	n,w
8242 0.47 0.66 z eh ax 5189	p,z
20288 0.755 0.945 t s aa 5189	t,l
19013 0.7875 0.9275 w t eh 3347	w,m
4097 0.715 0.945 s ax ih 2294	s,y
36 0.7325 0.9425 v ax ae 1571	z,v
23874 0.4475 0.6375 r aa d 4926	r,b
17106 0.6675 0.8575 k eh ax 3347	k,hh
24678 0.6275 0.9175 r eh ax 1571	r,n
17782 0.6725 0.9025 s ax ih 3347	g,s
22062 0.7375 0.9275 z aa d 3347	z,r
9041 0.5975 0.8775 w t eh 2741	w,m
15047 0.355 0.635 n aa d 1571	n,b
3265 0.6 0.78 g ax ih 4926	g,b
14038 0.49 0.67 r ax ih 4926	r,g
22089 0.4025 0.5825 z eh ax 6509	z,s
5216 0.5725 0.8725 n ae s 6509	n,k
2376 0.5625 0.7725 t ae s 2294	t,m
10058 0.5225 0.6925 r eh ax 2294	r,hh
25394 0.495 0.785 w t eh 4926	t,w
14370 0.81 0.92 n ax ih 8824	n,w
9834 0.7225 0.8925 l ax ae 1571	v,l
23611 0.3625 0.7225 b ae s 8193	b,k
659 0.46 0.73 n ae s 6509	n,m
5661 0.3075 0.7475 l ax ae 3347	k,l
17854 0.7925 0.9425 g t eh 0188	r,g
14932 0.41 0.7 m ax ae 6895	p,m
17067 0.425 0.645 t ae s 3347	t,l
3542 0.575 0.835 y ax ih 8193	w,y
15107 0.53 0.93 m ax ae 6895	hh,m
18439 0.5325 0.6625 t eh ax 6895	v,t
3525 0.7075 0.8975 f v ih 8824	b,f
10457 0.6975 0.9475 s t eh 0188	s,f
9428 0.5025 0.7025 r eh ax 4926	r,f
8899 0.6125 0.7825 z ax ae 6895	p,z
10457 0.6675 0.8575 t ae s 0188	t,b
13169 0.3525 0.6325 v ae s 3347	v,l
11976 0.1875 0.5675 t ae s 4926	t,b
23710 0.4075 0.6475 hh ax ih 8193	k,hh
16359 0.6525 0.8325 r t eh 5189	r,b
18407 0.4975 0.7975 s t eh 3347	s,hh
16012 0.3125 0.5725 n ax ae 3347	n,l
6244 0.44 0.6 d v ih 5802	t,d
19463 0.4875 0.6575 d ax ih 3347	d,y
17261 0.6725 0.8425 v ax eh 8824	v,g
10201 0.6325 0.8125 n ax ae 4926	p,n
25337 0.37 0.58 z eh ax 4926	p,z
16294 0.335 0.605 r eh ax 6509	r,hh
741 0.3625 0.7525 t ae s 3347	t,p
26171 0.405 0.645 g ax eh 5189	v,g
15428 0.555 0.745 k eh ax 2294	z,k
8542 0.4225 0.5725 t eh ax 5189	t,hh
21911 0.4825 0.7325 s ax ae 6509	s,f
18059 0.6275 0.7675 n ax ih 3851	g,n
26079 0.3925 0.6525 f d ao 3347	y,f
10895 0.535 0.785 s eh ax 5802	k,s
22089 0.4025 0.5825 z eh ax 6509	z,l
6847 0.235 0.565 g ax eh 2741	v,g
20096 0.6325 0.9225 r eh ax 6509	r,hh
526 0.3175 0.6275 hh ax ae 2294	z,hh
5395 0.4225 0.6425 w t eh 3851	w,y
25861 0.4475 0.5975 d eh ax 6895	d,n
14384 0.5375 0.7675 g ax uh 6509	w,g
23283 0.355 0.565 l ax uh 5802	g,l
25665 0.5575 0.8475 t s aa 0511	t,l
17188 0.5725 0.7725 t ax ih 3851	t,y
3346 0.63 0.8 n eh ax 0511	d,n
22512 0.7775 0.9175 n ax ae 2294	v,n
26223 0.6525 0.7625 b v ih 6895	t,b
6025 0.4675 0.7775 f s aa 2741	p,f
24365 0.43 0.76 f t eh 6509	s,f
1674 0.6975 0.9175 d ae s 6509	v,d
8064 0.4825 0.6925 z ae s 8193	t,z
10373 0.745 0.945 r eh ax 8824	r,f
8694 0.495 0.825 n ae s 8193	v,n
688 0.435 0.635 m ax ih 6895	g,m
4255 0.345 0.585 n ax ae 0511	n,l
20532 0.58 0.83 l ax ae 2294	p,l
3557 0.555 0.715 r t eh 8193	r,s
15271 0.6575 0.8975 r d ao 3347	r,g
13711 0.2825 0.6125 aa p s 3347	t,aa
14418 0.64 0.76 n ax ih 2294	y,n
14972 0.7275 0.8875 r eh ax 6509	p,r
23351 0.665 0.825 n eh ax 2294	n,l
19525 0.62 0.75 z v ih 8824	z,w
5849 0.6125 0.7925 l eh ax 3347	l,r
8754 0.6075 0.9375 p ax ae 2741	p,z
4651 0.37 0.58 r t eh 3851	r,g
24737 0.4275 0.6175 t s aa 2294	t,f
9602 0.7125 0.8525 z eh ax 8824	z,k
2705 0.6175 0.8275 b ax ih 1571	g,b
8445 0.37 0.66 n ae s 1571	v,n
23582 0.545 0.725 r eh ax 2294	r,n
3415 0.2925 0.5525 n ax ae 6895	z,n
18103 0.59 0.78 z ax ae 5802	z,n
5475 0.675 0.875 n ax ae 1571	g,n
25394 0.495 0.785 w t eh 4926	w,s
16611 0.3625 0.6125 l ax ae 1571	n,l
20833 0.33 0.63 b ax ae 6895	s,b
20899 0.615 0.805 r t eh 3851	w,r
17262 0.6775 0.8275 n ax ae 0188	n,b
16931 0.6775 0.8775 s t eh 8824	k,s
19742 0.6125 0.9125 t k s 8824	t,aa
20146 0.745 0.905 n ae s 2294	t,n
2908 0.4275 0.6175 g ax uh 4926	g,p
13491 0.3675 0.7175 s eh ax 6895	r,s
11215 0.3225 0.5925 n ae s 4926	v,n
10895 0.535 0.785 s eh ax 5802	s,n
13398 0.6675 0.9375 n ih hh 1571	f,n
12661 0.305 0.665 b ae s 0511	b,d
20999 0.525 0.705 m v ih 6895	l,m
14631 0.465 0.735 n ae s 2294	n,m
11973 0.6525 0.8625 b ax ae 3851	b,d
16067 0.4425 0.7225 t ax ae 3851	g,t
12518 0.3725 0.5625 v eh ax 2741	v,t
25863 0.5125 0.7625 r ax ih 0188	r,y
9790 0.595 0.705 b v ih 5802	b,d
18672 0.42 0.56 z ax ae 6895	z,v
12801 0.4425 0.6525 n ae s 8824	v,n
15428 0.555 0.745 k eh ax 2294	r,k
15171 0.4 0.57 b v ih 5189	b,hh
11500 0.3925 0.6725 n ae s 1571	n,l
5254 0.5975 0.8075 w ax ao 2741	n,w
14330 0.275 0.555 f ax ae 8824	f,hh
25009 0.635 0.905 t ax ae 5189	t,hh
18447 0.515 0.685 k eh ax 5802	z,k
15100 0.4825 0.7225 n ae s 6509	v,n
3102 0.5825 0.7625 w ax ih 6509	t,w
5453 0.59 0.79 s t eh 4926	t,s
8633 0.4975 0.7275 s t eh 5189	s,f
5790 0.62 0.79 d ax ih 1571	d,y
17042 0.43 0.67 f v ih 6509	f,m
25432 0.3675 0.6675 n ae s 8193	v,n
9608 0.3775 0.6575 s ax ae 5189	l,s
3953 0.675 0.825 hh v ih 3347	p,hh
19558 0.6675 0.8075 v eh ax 0511	v,r
22089 0.4025 0.5825 z eh ax 6509	z,k
9075 0.4525 0.6425 s ax ih 5189	g,s
6613 0.6375 0.7875 r t eh 8824	r,s
14251 0.345 0.615 m ax ae 8193	g,m
18103 0.59 0.78 z ax ae 5802	z,k
